signal_date,trade_date,strategy_id,code,side,shares,sim_price,fee,tax,status,reason,real_price
2022-10-31,2022-11-01,s42_sue_enriched@v1,sh601838,buy,400,13.64,5.0,0.0,filled,s42_sue_enriched@v1:买入601838(股息率4.6%)[行业银行Ⅱ≤25%缩放],
2022-10-31,2022-11-01,s42_sue_enriched@v1,sh600039,buy,900,11.37,5.0,0.0,filled,s42_sue_enriched@v1:买入600039(股息率4.2%),
2022-11-30,2022-12-01,s42_sue_enriched@v1,sh600489,sell,1400,8.19,5.0,5.73,filled,"s42_sue_enriched@v1:600489综合排名掉出前10,卖出",
2022-11-30,2022-12-01,s42_sue_enriched@v1,sh600803,buy,600,18.53,5.0,0.0,filled,s42_sue_enriched@v1:买入600803(股息率1.7%),
2022-12-30,2023-01-03,s42_sue_enriched@v1,sh600803,sell,600,16.06,5.0,4.82,filled,"s42_sue_enriched@v1:600803综合排名掉出前10,卖出",
2022-12-30,2023-01-03,s42_sue_enriched@v1,sz000425,buy,2200,5.07,5.0,0.0,filled,s42_sue_enriched@v1:买入000425(股息率0.0%),
2023-01-31,2023-02-01,s42_sue_enriched@v1,sh600015,sell,2100,5.21,5.0,5.47,filled,"s42_sue_enriched@v1:600015综合排名掉出前10,卖出",
2023-01-31,2023-02-01,s42_sue_enriched@v1,sh601607,sell,600,18.66,5.0,5.6,filled,"s42_sue_enriched@v1:601607综合排名掉出前10,卖出",
2023-01-31,2023-02-01,s42_sue_enriched@v1,sh601916,sell,2000,2.97,5.0,2.97,filled,"s42_sue_enriched@v1:601916综合排名掉出前10,卖出",
2023-01-31,2023-02-01,s42_sue_enriched@v1,sh600674,buy,900,12.55,5.0,0.0,filled,s42_sue_enriched@v1:买入600674(股息率3.2%),
2023-01-31,2023-02-01,s42_sue_enriched@v1,sh601658,buy,2100,4.84,5.0,0.0,filled,s42_sue_enriched@v1:买入601658(股息率5.1%)[行业银行Ⅱ≤25%缩放],
2023-01-31,2023-02-01,s42_sue_enriched@v1,sh600489,buy,1300,8.67,5.0,0.0,filled,s42_sue_enriched@v1:买入600489(股息率2.6%),
2023-02-28,2023-03-01,s42_sue_enriched@v1,sz000425,sell,2200,7.09,5.0,7.8,filled,"s42_sue_enriched@v1:000425综合排名掉出前10,卖出",
2023-02-28,2023-03-01,s42_sue_enriched@v1,sh601658,sell,2100,4.51,5.0,4.74,filled,"s42_sue_enriched@v1:601658综合排名掉出前10,卖出",
2023-02-28,2023-03-01,s42_sue_enriched@v1,sh601916,buy,2700,2.92,5.0,0.0,filled,s42_sue_enriched@v1:买入601916(股息率0.0%)[行业银行Ⅱ≤25%缩放],
2023-02-28,2023-03-01,s42_sue_enriched@v1,sh600015,buy,2300,5.22,5.0,0.0,filled,s42_sue_enriched@v1:买入600015(股息率6.5%),
2023-03-31,2023-04-03,s42_sue_enriched@v1,sh601838,sell,400,13.53,5.0,2.71,filled,"s42_sue_enriched@v1:601838综合排名掉出前10,卖出",
2023-03-31,2023-04-03,s42_sue_enriched@v1,sh600015,sell,2300,5.39,5.0,6.2,filled,"s42_sue_enriched@v1:600015综合排名掉出前10,卖出",
2023-03-31,2023-04-03,s42_sue_enriched@v1,sh601916,sell,2700,2.87,5.0,3.87,filled,"s42_sue_enriched@v1:601916综合排名掉出前10,卖出",
2023-03-31,2023-04-03,s42_sue_enriched@v1,sh600489,sell,1300,10.36,5.0,6.73,filled,"s42_sue_enriched@v1:600489综合排名掉出前10,卖出",
2023-03-31,2023-04-03,s42_sue_enriched@v1,sh600674,sell,900,13.25,5.0,5.96,filled,"s42_sue_enriched@v1:600674综合排名掉出前10,卖出",
2023-03-31,2023-04-03,s42_sue_enriched@v1,sh600803,buy,500,20.94,5.0,0.0,filled,s42_sue_enriched@v1:买入600803(股息率1.5%),
2023-03-31,2023-04-03,s42_sue_enriched@v1,sh600066,buy,1000,12.23,5.0,0.0,filled,s42_sue_enriched@v1:买入600066(股息率4.1%),
2023-03-31,2023-04-03,s42_sue_enriched@v1,sh601727,buy,2800,4.43,5.0,0.0,filled,s42_sue_enriched@v1:买入601727(股息率0.0%),
2023-03-31,2023-04-03,s42_sue_enriched@v1,sh601021,buy,100,62.77,5.0,0.0,filled,s42_sue_enriched@v1:买入601021(股息率0.0%),
2023-03-31,2023-04-03,s42_sue_enriched@v1,sh600061,buy,1700,6.92,5.0,0.0,filled,s42_sue_enriched@v1:买入600061(股息率2.2%),
2023-04-28,2023-05-04,s42_sue_enriched@v1,sh600039,sell,900,15.88,5.0,7.15,filled,"s42_sue_enriched@v1:600039综合排名掉出前10,卖出",
2023-04-28,2023-05-04,s42_sue_enriched@v1,sh600415,sell,2000,10.08,5.04,10.08,filled,"s42_sue_enriched@v1:600415综合排名掉出前10,卖出",
2023-04-28,2023-05-04,s42_sue_enriched@v1,sh601021,sell,100,61.91,5.0,3.1,filled,"s42_sue_enriched@v1:601021不再满足选股门槛,卖出",
2023-04-28,2023-05-04,s42_sue_enriched@v1,sh601939,sell,1400,6.26,5.0,4.38,filled,"s42_sue_enriched@v1:601939综合排名掉出前10,卖出",
2023-04-28,2023-05-04,s42_sue_enriched@v1,sh601607,buy,600,22.91,5.0,0.0,filled,s42_sue_enriched@v1:买入601607(股息率1.8%),
2023-04-28,2023-05-04,s42_sue_enriched@v1,sh601916,buy,4600,3.07,5.0,0.0,filled,s42_sue_enriched@v1:买入601916(股息率0.0%),
2023-04-28,2023-05-04,s42_sue_enriched@v1,sh600362,buy,600,20.33,5.0,0.0,filled,s42_sue_enriched@v1:买入600362(股息率2.4%),
2023-04-28,2023-05-04,s42_sue_enriched@v1,sh600674,buy,900,14.44,5.0,0.0,filled,s42_sue_enriched@v1:买入600674(股息率2.8%),
2023-05-19,2023-05-22,s42_sue_enriched@v1,sh600066,sell,1000,12.34,5.0,6.17,filled,"s42_sue_enriched@v1:600066当日跌停(触及跌停价, 流动性/弱势风险, 结构性排雷),清仓",
2023-05-31,2023-06-01,s42_sue_enriched@v1,sh600362,sell,600,18.49,5.0,5.55,filled,"s42_sue_enriched@v1:600362综合排名掉出前10,卖出",
