signal_date,trade_date,strategy_id,code,side,shares,sim_price,fee,tax,status,reason,real_price
2024-12-31,2025-01-02,s37_earnings_accel@v1,sz000963,buy,400,34.73,5.0,0.0,filled,s37_earnings_accel@v1:买入000963(股息率0.0%)[单票上限12%削仓],
2025-01-27,2025-02-05,s37_earnings_accel@v1,sh600926,sell,900,14.83,5.0,6.67,filled,"s37_earnings_accel@v1:600926不再满足选股门槛,卖出",
2025-01-27,2025-02-05,s37_earnings_accel@v1,sz000963,sell,400,34.74,5.0,6.95,filled,"s37_earnings_accel@v1:000963综合排名掉出前8,卖出",
2025-01-27,2025-02-05,s37_earnings_accel@v1,sh601838,buy,0,0.0,0.0,0.0,cancelled,"s37_earnings_accel@v1:买入601838(股息率5.2%)[单票上限12%削仓][行业银行Ⅱ≤25%缩放][<最低单笔5000元,跳过]",
2025-01-27,2025-02-05,s37_earnings_accel@v1,sh600674,buy,900,15.91,5.0,0.0,filled,s37_earnings_accel@v1:买入600674(股息率2.5%)[单票上限12%削仓],
2025-02-28,2025-03-03,s37_earnings_accel@v1,sh601838,buy,800,16.12,5.0,0.0,filled,s37_earnings_accel@v1:买入601838(股息率5.6%)[单票上限12%削仓],
2025-03-31,2025-04-01,s37_earnings_accel@v1,sh601916,sell,4800,2.94,5.0,7.06,filled,"s37_earnings_accel@v1:601916不再满足选股门槛,卖出",
2025-03-31,2025-04-01,s37_earnings_accel@v1,sh600803,sell,700,19.57,5.0,6.85,filled,"s37_earnings_accel@v1:600803综合排名掉出前8,卖出",
2025-03-31,2025-04-01,s37_earnings_accel@v1,sz002648,sell,700,23.0,5.0,8.05,filled,"s37_earnings_accel@v1:002648综合排名掉出前8,卖出",
2025-03-31,2025-04-01,s37_earnings_accel@v1,sh600674,sell,900,16.02,5.0,7.21,filled,"s37_earnings_accel@v1:600674不再满足选股门槛,卖出",
2025-03-31,2025-04-01,s37_earnings_accel@v1,sh600362,sell,500,23.13,5.0,5.78,filled,"s37_earnings_accel@v1:600362综合排名掉出前8,卖出",
2025-03-31,2025-04-01,s37_earnings_accel@v1,sh600938,buy,500,26.31,5.0,0.0,filled,s37_earnings_accel@v1:买入600938(股息率4.9%)[单票上限12%削仓],
2025-03-31,2025-04-01,s37_earnings_accel@v1,sh600426,buy,600,22.06,5.0,0.0,filled,s37_earnings_accel@v1:买入600426(股息率4.1%)[单票上限12%削仓],
2025-03-31,2025-04-01,s37_earnings_accel@v1,sh601077,buy,0,0.0,0.0,0.0,cancelled,"s37_earnings_accel@v1:买入601077(股息率7.9%)[单票上限12%削仓][行业银行Ⅱ≤25%缩放][<最低单笔5000元,跳过]",
2025-03-31,2025-04-01,s37_earnings_accel@v1,sh600176,buy,1100,12.81,5.0,0.0,filled,s37_earnings_accel@v1:买入600176(股息率2.1%)[单票上限12%削仓],
2025-03-31,2025-04-01,s37_earnings_accel@v1,sz000630,buy,2200,3.46,5.0,0.0,filled,s37_earnings_accel@v1:买入000630(股息率0.0%)[单票上限12%削仓][行业C 制造业≤25%缩放],
2025-04-07,2025-04-08,s37_earnings_accel@v1,sz002028,sell,100,71.65,5.0,3.58,filled,"s37_earnings_accel@v1:002028当日跌停(触及跌停价, 流动性/弱势风险, 结构性排雷),清仓",
2025-04-07,2025-04-08,s37_earnings_accel@v1,sh600938,sell,500,23.42,5.0,5.86,filled,"s37_earnings_accel@v1:600938当日跌停(触及跌停价, 流动性/弱势风险, 结构性排雷),清仓",
2025-04-07,2025-04-08,s37_earnings_accel@v1,sh600176,sell,1100,11.93,5.0,6.56,filled,"s37_earnings_accel@v1:600176当日跌停(触及跌停价, 流动性/弱势风险, 结构性排雷),清仓",
2025-04-07,2025-04-08,s37_earnings_accel@v1,sz000630,sell,2200,3.0,5.0,3.3,filled,"s37_earnings_accel@v1:000630当日跌停(触及跌停价, 流动性/弱势风险, 结构性排雷),清仓",
2025-04-30,2025-05-06,s37_earnings_accel@v1,sh600741,sell,700,17.82,5.0,6.24,filled,"s37_earnings_accel@v1:600741综合排名掉出前8,卖出",
2025-04-30,2025-05-06,s37_earnings_accel@v1,sz002001,buy,600,22.23,5.0,0.0,filled,s37_earnings_accel@v1:买入002001(股息率0.0%)[单票上限12%削仓],
2025-04-30,2025-05-06,s37_earnings_accel@v1,sh600938,buy,500,24.88,5.0,0.0,filled,s37_earnings_accel@v1:买入600938(股息率5.1%)[单票上限12%削仓],
2025-04-30,2025-05-06,s37_earnings_accel@v1,sh600188,buy,1100,12.23,5.0,0.0,filled,s37_earnings_accel@v1:买入600188(股息率14.1%)[单票上限12%削仓],
2025-04-30,2025-05-06,s37_earnings_accel@v1,sh601077,buy,2000,6.86,5.0,0.0,filled,s37_earnings_accel@v1:买入601077(股息率7.0%)[单票上限12%削仓],
2025-04-30,2025-05-06,s37_earnings_accel@v1,sh600039,buy,1600,8.63,5.0,0.0,filled,s37_earnings_accel@v1:买入600039(股息率6.4%)[单票上限12%削仓],
2025-04-30,2025-05-06,s37_earnings_accel@v1,sh600233,buy,1100,13.08,5.0,0.0,filled,s37_earnings_accel@v1:买入600233(股息率2.7%)[单票上限12%削仓],
2025-05-30,2025-06-03,s37_earnings_accel@v1,sh600233,sell,1100,13.18,5.0,7.25,filled,"s37_earnings_accel@v1:600233综合排名掉出前8,卖出",
2025-05-30,2025-06-03,s37_earnings_accel@v1,sh601838,sell,800,19.36,5.0,7.74,filled,"s37_earnings_accel@v1:601838不再满足选股门槛,卖出",
2025-05-30,2025-06-03,s37_earnings_accel@v1,sh601117,buy,1900,7.7,5.0,0.0,filled,s37_earnings_accel@v1:买入601117(股息率2.3%)[单票上限12%削仓],
2025-05-30,2025-06-03,s37_earnings_accel@v1,sz000408,buy,400,36.65,5.0,0.0,filled,s37_earnings_accel@v1:买入000408(股息率0.0%)[单票上限12%削仓],
2025-06-30,2025-07-01,s37_earnings_accel@v1,sh601117,sell,1900,7.66,5.0,7.28,filled,"s37_earnings_accel@v1:601117综合排名掉出前8,卖出",
2025-06-30,2025-07-01,s37_earnings_accel@v1,sh600233,buy,1200,12.91,5.0,0.0,filled,s37_earnings_accel@v1:买入600233(股息率2.8%)[单票上限12%削仓],
2025-07-31,2025-08-01,s37_earnings_accel@v1,sh600039,sell,1600,8.2,5.0,6.56,filled,"s37_earnings_accel@v1:600039综合排名掉出前8,卖出",
2025-07-31,2025-08-01,s37_earnings_accel@v1,sh601838,buy,800,18.54,5.0,0.0,filled,s37_earnings_accel@v1:买入601838(股息率4.8%)[单票上限12%削仓],
2025-08-29,2025-09-01,s37_earnings_accel@v1,sz000408,sell,400,53.92,5.39,10.78,filled,"s37_earnings_accel@v1:000408不再满足选股门槛,卖出",
2025-08-29,2025-09-01,s37_earnings_accel@v1,sh601077,sell,2000,6.28,5.0,6.28,filled,"s37_earnings_accel@v1:601077综合排名掉出前8,卖出",
2025-08-29,2025-09-01,s37_earnings_accel@v1,sh600233,sell,1200,17.06,5.12,10.24,filled,"s37_earnings_accel@v1:600233不再满足选股门槛,卖出",
2025-08-29,2025-09-01,s37_earnings_accel@v1,sh600039,buy,1900,8.53,5.0,0.0,filled,s37_earnings_accel@v1:买入600039(股息率4.8%)[单票上限12%削仓],
2025-08-29,2025-09-01,s37_earnings_accel@v1,sh600176,buy,1000,16.36,5.0,0.0,filled,s37_earnings_accel@v1:买入600176(股息率1.5%)[单票上限12%削仓],
2025-09-30,2025-10-09,s37_earnings_accel@v1,sz000895,buy,600,24.78,5.0,0.0,filled,s37_earnings_accel@v1:买入000895(股息率0.0%)[单票上限12%削仓],
2025-10-31,2025-11-03,s37_earnings_accel@v1,sh600176,sell,1000,16.27,5.0,8.14,filled,"s37_earnings_accel@v1:600176不再满足选股门槛,卖出",
2025-10-31,2025-11-03,s37_earnings_accel@v1,sh601077,buy,2500,6.92,5.0,0.0,filled,s37_earnings_accel@v1:买入601077(股息率4.4%)[单票上限12%削仓],
2025-11-28,2025-12-01,s37_earnings_accel@v1,sz000895,sell,600,26.95,5.0,8.09,filled,"s37_earnings_accel@v1:000895不再满足选股门槛,卖出",
2025-11-28,2025-12-01,s37_earnings_accel@v1,sh601077,sell,2500,6.52,5.0,8.15,filled,"s37_earnings_accel@v1:601077综合排名掉出前8,卖出",
2025-11-28,2025-12-01,s37_earnings_accel@v1,sz000708,buy,300,15.62,5.0,0.0,filled,s37_earnings_accel@v1:买入000708(股息率0.0%)[单票上限12%削仓][行业C 制造业≤25%缩放],
2025-11-28,2025-12-01,s37_earnings_accel@v1,sh600176,buy,1100,15.43,5.0,0.0,filled,s37_earnings_accel@v1:买入600176(股息率2.7%)[单票上限12%削仓],
2025-12-31,2026-01-05,s37_earnings_accel@v1,sz000708,sell,300,16.63,5.0,2.49,filled,"s37_earnings_accel@v1:000708综合排名掉出前8,卖出",
